geometry,buffered_geometry,longitude,latitude,ndvi,ndbi,ndwi,aerosol,label,index,place_id,licence,osm_type,osm_id,lat,lon,display_name,boundingbox,address.village,address.city,address.region,address.postcode,address.country,address.country_code,address.state,address.quarter,address.neighbourhood,address.town,address.amenity,address.road,address.building,address.aeroway,address.military,address.industrial
POINT (124.2268048540274 7.205684648527524),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.22680485402736,
                7.205684648527524
              ]
            }
          }
        }
      }
    }
  }
})",124.22680485402736,7.205684648527523,0.2528385671337943,-0.13556380444603058,-0.11255173477368112,128.30012453300122,4,0,121135131,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,88671320,7.205296425890656,124.2275333826558,"Purveyors Village, Rosario Heights XI, Cotabato City, Bangsamoro, 9601, Philippines","['7.2045852', '7.2060175', '124.2271532', '124.227936']",Rosario Heights XI,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,Purveyors Village,,,,,,,
POINT (124.2024185775928 7.228082524345259),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.20241857759275,
                7.228082524345259
              ]
            }
          }
        }
      }
    }
  }
})",124.20241857759278,7.228082524345258,0.18600771913060096,-0.15721541171001222,-0.013308085610399449,125.46948941469488,1,0,66224215,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,6085685409,7.249878,124.2071104,"Kalanganan, Cotabato City, Bangsamoro, Philippines","['7.229878', '7.269878', '124.1871104', '124.2271104']",Kalanganan,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.2783926991783 7.219509521471037),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.27839269917828,
                7.219509521471037
              ]
            }
          }
        }
      }
    }
  }
})",124.27839269917827,7.2195095214710365,0.2808583266760695,-0.19452705768120152,-0.06473086772858035,180.19143576826198,2,0,79866987,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,7719085844,7.226206599999999,124.25164550000001,"Poblacion Ⅶ, Cotabato City, Bangsamoro, 9605, Philippines","['7.2062066', '7.2462066', '124.2316455', '124.2716455']",Poblacion Ⅶ,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,,,,,,,,
POINT (124.1961337315569 7.220471419963252),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.19613373155693,
                7.220471419963252
              ]
            }
          }
        }
      }
    }
  }
})",124.19613373155693,7.2204714199632525,0.1934364600159781,-0.16536381305225764,-0.014386189086224068,113.45817727840199,1,0,95781968,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,9085520175,7.2000942,124.2026389,"Bubong, Cotabato City, Bangsamoro, 9601, Philippines","['7.1800942', '7.2200942', '124.1826389', '124.2226389']",Bubong,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,,,,,
POINT (124.3064031994666 7.202054693991185),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.30640319946656,
                7.202054693991185
              ]
            }
          }
        }
      }
    }
  }
})",124.30640319946657,7.202054693991184,0.296991417635461,-0.21006816240871745,-0.06261296109464959,155.13823163138233,2,0,463713,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,198529966,7.2796468999999995,124.3038532,"Sultan Kudarat, Maguindanao, Bangsamoro, Philippines","['7.2396469', '7.3196469', '124.2638532', '124.3438532']",,,Bangsamoro,,Philippines,ph,Maguindanao,,,Sultan Kudarat,,,,,,
POINT (124.2986544881719 7.241930638018284),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.29865448817192,
                7.2419306380182835
              ]
            }
          }
        }
      }
    }
  }
})",124.29865448817192,7.2419306380182835,0.3453197788148619,-0.18568372026939486,-0.1424799105257411,194.3547169811321,3,0,120889142,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,88670502,7.2369033,124.2976896,"Pigcawayan, North Cotabato, Soccsksargen, 9605, Philippines","['7.2194027', '7.2714783', '124.2743405', '124.3998925']",,,Soccsksargen,9605.0,Philippines,ph,North Cotabato,,,Pigcawayan,,,,,,
POINT (124.3049568694587 7.189331288173721),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.30495686945872,
                7.1893312881737215
              ]
            }
          }
        }
      }
    }
  }
})",124.3049568694587,7.1893312881737215,0.3193662512695677,-0.2234670770350872,-0.0686835207386457,162.4296577946768,2,0,282871809,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",relation,3821368,7.1970344,124.23517140000001,"Cotabato City, Bangsamoro, Philippines","['7.1301838', '7.309149', '124.0823292', '124.3398499']",,Cotabato City,Bangsamoro,,Philippines,ph,,,,,,,,,,
POINT (124.2491680969949 7.185704477516989),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.24916809699494,
                7.185704477516989
              ]
            }
          }
        }
      }
    }
  }
})",124.24916809699494,7.185704477516989,0.2720101688514415,-0.15007399398221502,-0.11098990901115556,168.0888610763454,0,0,117604736,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,67588469,7.185489161465656,124.25010022725431,"Cotabato City East Diversion Road, Tamontaka 2, Cotabato City, Bangsamoro, 9601, Philippines","['7.1743615', '7.1895171', '124.2452128', '124.2518429']",Tamontaka 2,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,Cotabato City East Diversion Road,,,,
POINT (124.2332012860598 7.217451280772582),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.23320128605982,
                7.217451280772582
              ]
            }
          }
        }
      }
    }
  }
})",124.23320128605982,7.217451280772583,0.24601021797677994,-0.11316037018527746,-0.13145557540364822,145.88369152970924,4,0,266916500,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,863765281,7.217474799999999,124.233833,"Usman Subdivision, Bagua II, Cotabato City, Bangsamoro, 9605, Philippines","['7.2173869', '7.2174748', '124.233833', '124.2340375']",Bagua II,Cotabato City,Bangsamoro,9605.0,Philippines,ph,,,Usman Subdivision,,,,,,,
POINT (124.1960448841266 7.214414738271793),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.19604488412661,
                7.214414738271793
              ]
            }
          }
        }
      }
    }
  }
})",124.1960448841266,7.214414738271793,0.21986274302155795,-0.17744814717528834,-0.029388479111322613,113.7733499377335,1,0,95781968,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",node,9085520175,7.2000942,124.2026389,"Bubong, Cotabato City, Bangsamoro, 9601, Philippines","['7.1800942', '7.2200942', '124.1826389', '124.2226389']",Bubong,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,,,,,
POINT (124.2971246112184 7.175460531044574),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.29712461121836,
                7.175460531044574
              ]
            }
          }
        }
      }
    }
  }
})",124.29712461121835,7.175460531044574,0.34549123743560506,-0.2222065951266388,-0.0961259094794622,136.98879202988792,2,0,255365069,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,793104656,7.171416703454846,124.29676007330322,"Lisbong, Cotabato City, Bangsamoro, Philippines","['7.15692', '7.1714179', '124.2901848', '124.3014112']",,Cotabato City,Bangsamoro,,Philippines,ph,,,Lisbong,,,,,,,
POINT (124.2395692049363 7.198011380528983),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.23956920493627,
                7.198011380528983
              ]
            }
          }
        }
      }
    }
  }
})",124.23956920493627,7.198011380528983,0.2133817906778613,-0.08494563490650643,-0.13109768787167614,141.46375,4,0,133989644,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,137394596,7.1978418134373285,124.23988847491562,"Rosary Heights VIII, Cotabato City, Bangsamoro, 9601, Philippines","['7.1976529', '7.1984685', '124.2398122', '124.2400862']",Rosary Heights VIII,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,,,,,
POINT (124.237416435616 7.250302527538329),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.23741643561598,
                7.250302527538329
              ]
            }
          }
        }
      }
    }
  }
})",124.23741643561598,7.250302527538329,0.34566446227287423,-0.1971269243473973,-0.13303422544084634,103.67041198501872,3,0,265313758,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,857976242,7.2530453999999995,124.2374425,"Katuli, Maguindanao, Bangsamoro, 9605, Philippines","['7.2530454', '7.2546508', '124.2351848', '124.243389']",Katuli,,Bangsamoro,9605.0,Philippines,ph,Maguindanao,,,,,,,,,
POINT (124.1989282945253 7.210487521702665),"ee.Geometry({
  ""functionInvocationValue"": {
    ""functionName"": ""Geometry.buffer"",
    ""arguments"": {
      ""distance"": {
        ""constantValue"": 1000
      },
      ""geometry"": {
        ""functionInvocationValue"": {
          ""functionName"": ""GeometryConstructors.Point"",
          ""arguments"": {
            ""coordinates"": {
              ""constantValue"": [
                124.19892829452532,
                7.210487521702665
              ]
            }
          }
        }
      }
    }
  }
})",124.19892829452532,7.210487521702665,0.25123114260263585,-0.18796855293412576,-0.0503132734518757,123.4572864321608,0,0,265128303,"Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright",way,856628742,7.2064004,124.1995496,"Bubong, Cotabato City, Bangsamoro, 9601, Philippines","['7.2060299', '7.2064004', '124.1995496', '124.199612']",Bubong,Cotabato City,Bangsamoro,9601.0,Philippines,ph,,,,,,,,,,
